File Name                     	['་འི་  ', '་འི་_original']	['་ས་   ', '་ས་_original']	['་ར་   ', '་ར་_original']	['་འི།  ', '་འི།_original']	['་ས།   ', '་ས།_original']	['་ར།   ', '་ར།_original']
TME89D_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM3427-bo.txt                 	['1     ', '1     ']	['144   ', '144   ']	['21    ', '21    ']	['0     ', '0     ']	['2     ', '2     ']	['2     ', '2     ']
TM2785-bo.txt                 	['0     ', '0     ']	['50    ', '50    ']	['30    ', '30    ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']
TM3034-bo.txt                 	['0     ', '0     ']	['12    ', '12    ']	['4     ', '4     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMI0WV_LH-bo.txt              	['0     ', '0     ']	['7     ', '7     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM3900-bo.txt                 	['0     ', '0     ']	['24    ', '24    ']	['6     ', '6     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM8Y69_LH-bo.txt              	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMCRI9_LH-bo.txt              	['0     ', '0     ']	['3     ', '3     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TME9GF_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMSQ4B_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMFT4Q_LH-bo.txt              	['0     ', '0     ']	['6     ', '6     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM2442-bo.txt                 	['0     ', '0     ']	['45    ', '45    ']	['5     ', '5     ']	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']
TM0329-bo.txt                 	['0     ', '0     ']	['185   ', '185   ']	['25    ', '25    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMGIID_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM7878-bo.txt                 	['0     ', '0     ']	['87    ', '87    ']	['9     ', '9     ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']
TM4063-bo.txt                 	['0     ', '0     ']	['78    ', '78    ']	['3     ', '3     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMA77H_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['6     ', '6     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMFTMA_LH-bo.txt              	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMYSIR_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0060-bo.txt                 	['0     ', '0     ']	['54    ', '54    ']	['4     ', '4     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0039-bo.txt                 	['0     ', '0     ']	['31    ', '31    ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM5033-bo.txt                 	['0     ', '0     ']	['3     ', '3     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM9ECC_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM8H6Q_LH-bo.txt              	['0     ', '0     ']	['3     ', '3     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMSL1J_LH-bo.txt              	['0     ', '0     ']	['2     ', '2     ']	['7     ', '7     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM8QSD_LH-bo.txt              	['0     ', '0     ']	['4     ', '4     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM905W_LH-bo.txt              	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM4779-bo.txt                 	['65    ', '65    ']	['31    ', '31    ']	['44    ', '44    ']	['1     ', '1     ']	['4     ', '4     ']	['0     ', '0     ']
TM0712-bo.txt                 	['52    ', '52    ']	['87    ', '87    ']	['82    ', '82    ']	['10    ', '10    ']	['21    ', '21    ']	['10    ', '10    ']
TMRIY4_LH-bo.txt              	['0     ', '0     ']	['3     ', '3     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMSEPV_LH-bo.txt              	['0     ', '0     ']	['5     ', '5     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM2267-bo.txt                 	['0     ', '0     ']	['180   ', '180   ']	['9     ', '9     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMtoh26_84000-bo.txt          	['0     ', '0     ']	['1     ', '1     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM2971-bo.txt                 	['768   ', '768   ']	['608   ', '608   ']	['18    ', '18    ']	['6     ', '6     ']	['2     ', '2     ']	['0     ', '0     ']
TM0375-bo.txt                 	['0     ', '0     ']	['160   ', '160   ']	['50    ', '50    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM3057-bo.txt                 	['0     ', '0     ']	['44    ', '44    ']	['6     ', '6     ']	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']
TM3580-bo.txt                 	['0     ', '0     ']	['20    ', '20    ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM1361-bo.txt                 	['0     ', '0     ']	['54    ', '54    ']	['29    ', '29    ']	['0     ', '0     ']	['2     ', '2     ']	['1     ', '1     ']
TMO7RL_LH-bo.txt              	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM7868-bo.txt                 	['0     ', '0     ']	['55    ', '55    ']	['31    ', '31    ']	['0     ', '0     ']	['1     ', '1     ']	['3     ', '3     ']
TMV5WY_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMU7MW_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMLB58_LH-bo.txt              	['0     ', '0     ']	['3     ', '3     ']	['7     ', '7     ']	['0     ', '0     ']	['0     ', '0     ']	['3     ', '3     ']
TM0048-bo.txt                 	['166   ', '166   ']	['226   ', '226   ']	['102   ', '102   ']	['0     ', '0     ']	['7     ', '7     ']	['6     ', '6     ']
TMJE7N_LH-bo.txt              	['0     ', '0     ']	['6     ', '6     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM2763-bo.txt                 	['0     ', '0     ']	['4     ', '4     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']
TML7JN_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['3     ', '3     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMHODL_LH-bo.txt              	['0     ', '0     ']	['3     ', '3     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']
TM0641-bo.txt                 	['0     ', '0     ']	['24    ', '24    ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMQWZK_LH-bo.txt              	['0     ', '0     ']	['13    ', '13    ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM5020-bo.txt                 	['0     ', '0     ']	['19    ', '19    ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']
TM2791-bo.txt                 	['0     ', '0     ']	['28    ', '28    ']	['6     ', '6     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM2357-bo.txt                 	['0     ', '0     ']	['117   ', '117   ']	['38    ', '38    ']	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']
TM2773-bo.txt                 	['0     ', '0     ']	['3     ', '3     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM3738-bo.txt                 	['0     ', '0     ']	['48    ', '48    ']	['2     ', '2     ']	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']
TMQ142_LH-bo.txt              	['0     ', '0     ']	['2     ', '2     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMEH00_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM1748-bo.txt                 	['0     ', '0     ']	['3     ', '3     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMWRSY_LH-bo.txt              	['0     ', '0     ']	['14    ', '14    ']	['3     ', '3     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMAV6N_LH-bo.txt              	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMN9D1_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0769-bo.txt                 	['0     ', '0     ']	['26    ', '26    ']	['16    ', '16    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0106-bo.txt                 	['165   ', '165   ']	['91    ', '91    ']	['38    ', '38    ']	['0     ', '0     ']	['2     ', '2     ']	['1     ', '1     ']
TMZYWW_LH-bo.txt              	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM6450_LH-bo.txt              	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMtoh593_84000-bo.txt         	['0     ', '0     ']	['7     ', '7     ']	['16    ', '16    ']	['0     ', '0     ']	['0     ', '0     ']	['7     ', '7     ']
TMY2XU_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMVAXK_LH-bo.txt              	['0     ', '0     ']	['3     ', '3     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0332-bo.txt                 	['0     ', '0     ']	['42    ', '42    ']	['18    ', '18    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM24GS_LH-bo.txt              	['0     ', '0     ']	['4     ', '4     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0632-bo.txt                 	['0     ', '0     ']	['27    ', '27    ']	['4     ', '4     ']	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']
TM0117-bo.txt                 	['0     ', '0     ']	['142   ', '142   ']	['78    ', '78    ']	['0     ', '0     ']	['2     ', '2     ']	['1     ', '1     ']
TM0092-bo.txt                 	['534   ', '534   ']	['713   ', '713   ']	['235   ', '235   ']	['0     ', '0     ']	['3     ', '3     ']	['9     ', '9     ']
TM4061-bo.txt                 	['0     ', '0     ']	['21    ', '21    ']	['1     ', '1     ']	['0     ', '0     ']	['2     ', '2     ']	['1     ', '1     ']
TM0878-bo.txt                 	['0     ', '0     ']	['36    ', '36    ']	['8     ', '8     ']	['0     ', '0     ']	['1     ', '1     ']	['1     ', '1     ']
TM1405-bo.txt                 	['0     ', '0     ']	['6     ', '6     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM33LP_LH-bo.txt              	['0     ', '0     ']	['3     ', '3     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM3708-bo.txt                 	['0     ', '0     ']	['12    ', '12    ']	['7     ', '7     ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']
TM4792-bo.txt                 	['326   ', '326   ']	['386   ', '386   ']	['151   ', '151   ']	['7     ', '7     ']	['129   ', '129   ']	['7     ', '7     ']
TM1096-bo.txt                 	['0     ', '0     ']	['163   ', '163   ']	['1     ', '1     ']	['0     ', '0     ']	['4     ', '4     ']	['0     ', '0     ']
TM0114-bo.txt                 	['0     ', '0     ']	['316   ', '316   ']	['10    ', '10    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM3052-bo.txt                 	['0     ', '0     ']	['121   ', '121   ']	['9     ', '9     ']	['0     ', '0     ']	['0     ', '0     ']	['3     ', '3     ']
TM2929-bo.txt                 	['0     ', '0     ']	['167   ', '167   ']	['30    ', '30    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMSIXL_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMXJ6R_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0041-bo.txt                 	['0     ', '0     ']	['115   ', '115   ']	['26    ', '26    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMICJZ_LH-bo.txt              	['0     ', '0     ']	['2     ', '2     ']	['7     ', '7     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM3DWF_LH-bo.txt              	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM2OTM_LH-bo.txt              	['0     ', '0     ']	['4     ', '4     ']	['3     ', '3     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMJJOS_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0040-bo.txt                 	['237   ', '237   ']	['672   ', '672   ']	['122   ', '122   ']	['2     ', '2     ']	['13    ', '13    ']	['7     ', '7     ']
TMHD2W_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMYA7K_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMAY4R_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM1851-bo.txt                 	['0     ', '0     ']	['24    ', '24    ']	['5     ', '5     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMD1OY_LH-bo.txt              	['0     ', '0     ']	['4     ', '4     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0030-bo.txt                 	['67    ', '67    ']	['117   ', '117   ']	['24    ', '24    ']	['0     ', '0     ']	['1     ', '1     ']	['3     ', '3     ']
TM2435-bo.txt                 	['0     ', '0     ']	['28    ', '28    ']	['4     ', '4     ']	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']
TM2918-bo.txt                 	['0     ', '0     ']	['111   ', '111   ']	['14    ', '14    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMICD6_LH-bo.txt              	['0     ', '0     ']	['5     ', '5     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0534-bo.txt                 	['0     ', '0     ']	['72    ', '72    ']	['4     ', '4     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TME2IP_LH-bo.txt              	['0     ', '0     ']	['14    ', '14    ']	['6     ', '6     ']	['0     ', '0     ']	['1     ', '1     ']	['1     ', '1     ']
TMU7GO_LH-bo.txt              	['0     ', '0     ']	['6     ', '6     ']	['13    ', '13    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMSRM6_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMRB3T_LH-bo.txt              	['0     ', '0     ']	['3     ', '3     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMSH9N_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0309-bo.txt                 	['1     ', '1     ']	['367   ', '367   ']	['242   ', '242   ']	['0     ', '0     ']	['0     ', '0     ']	['12    ', '12    ']
TM3030-bo.txt                 	['0     ', '0     ']	['79    ', '79    ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMBHB2_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMtoh19_84000-bo.txt          	['0     ', '0     ']	['0     ', '0     ']	['3     ', '3     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMCWJ3_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['6     ', '6     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMYDPP_LH-bo.txt              	['0     ', '0     ']	['3     ', '3     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM4654-bo.txt                 	['0     ', '0     ']	['5     ', '5     ']	['3     ', '3     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM1727-bo.txt                 	['0     ', '0     ']	['1     ', '1     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
